OBJECTID,plz,einwohner,SHAPE_Length,SHAPE_Area
706,25495,2097,23858.86551,18247053.86
707,49594,3786,49150.93905,106097594.3
708,78098,4787,54910.00877,75255416.09
709,78141,2306,45110.08034,62373510.53
710,78120,9247,82460.16426,184586321.7
711,78148,1183,40666.20109,41260667.5
712,25494,2267,40444.98065,43006838.22
713,49504,13645,78011.4382,100760232.4
714,72667,1800,28433.92102,16700333.85
715,25486,2595,38853.32244,62695449.99
716,29396,912,43999.22455,48110966.02
717,25479,5817,22455.12256,20824229.86
718,29359,744,27902.78092,43051066.51
719,73087,5028,27226.29854,25062515.81
720,25451,19730,67859.40779,121954839.5
721,26847,2688,87367.71317,120251500.3
722,25373,1423,32076.69828,31180623.75
723,45549,25612,78876.32223,122701340.4
724,53721,38704,47136.38994,59163120.15
725,58849,7400,72497.36477,150983660.6
726,58769,6756,51782.75649,74201112.42
727,58762,18238,78237.38342,113393589.4
728,58579,10915,65885.12555,97319558.6
729,53797,29646,68144.1303,164526630.4
730,58566,16388,82932.93064,182342489.1
731,58553,16540,95317.75175,196242483.4
732,58540,21132,107965.9332,293018030.3
733,58339,9109,105579.8947,150534609
734,23869,2475,37275.27049,42201298.63
735,53809,10454,84017.34132,155121981.2
736,53783,18776,78359.02449,174484195.5
737,53757,53997,48741.33338,85446831.57
738,53773,44878,96737.10484,264213190.7
739,53639,40066,84197.83008,188932907
740,23867,2519,32186.90701,40673418.14
741,56599,1853,27584.0435,25992172.34
742,23866,2354,28186.05145,32205933.22
743,23820,1650,58612.40464,104775880.9
744,23818,774,39801.39824,37537978.81
745,22889,6301,68347.08853,113626972.3
746,22956,1318,29191.90582,27838892.92
747,22885,11843,41807.79307,70081494.35
748,22965,1157,32147.49199,36771633.16
749,56594,849,10117.25027,4836696.067
750,22964,2605,49447.5622,67355704.34
751,22952,3298,39780.65928,39616836.76
752,22962,2234,31626.56112,35348675.23
753,38384,686,32211.01029,40199766.74
754,22927,9284,31072.47789,31813879.18
755,22949,9548,60011.3584,50394775.62
756,22926,31365,78615.11963,100346962.1
757,32469,26248,179966.8133,568454082
758,49597,3283,51604.59323,83668305.02
759,49584,9245,70399.71422,211963722.7
760,49565,30253,118849.7818,492329668
761,49545,8917,95425.44452,187454473.5
762,49525,21929,84535.65045,240702617.5
763,49509,11410,57642.05794,143652597.4
764,49497,11891,61279.92322,108514675.8
765,38382,423,23742.35985,25387920.77
766,49492,11021,75300.39519,229325720
767,49205,11004,46734.14962,57652100.24
768,49170,13754,51972.32167,91802917.69
769,49134,23205,64966.7829,125988272.9
770,49124,31995,76274.16072,147298539.1
771,48496,7670,90656.26878,267809877.1
772,29399,3711,98442.60328,156933184.1
773,29394,1280,69616.58111,153303119.6
774,38381,1180,36053.34905,46365370.78
775,29393,1939,61847.63198,155973442.7
776,29389,3802,70091.81681,137176940.2
777,30938,20356,126924.9628,413983602.6
778,30916,22746,76880.33661,161232857.2
779,30900,28236,136541.0124,469591976
780,53557,5728,29647.27283,38681533.59
781,38539,5382,92674.38432,181005648.3
782,53508,911,17018.44373,13894401.8
783,29369,1567,65468.97368,109540719.7
784,53902,17520,128566.6707,372607509.5
785,53894,26779,114877.4486,337960818.4
786,29367,1319,63150.18057,157025605.7
787,41849,16951,55182.90978,107524440.1
788,41844,27947,96663.13845,213851260.9
789,41812,42972,115997.4994,296798512.8
790,29365,1266,74704.75135,229763306.5
791,47906,35141,74883.52877,176329294.3
792,47929,14969,49300.45845,79267014.36
793,47669,7818,53569.44009,123333758.7
794,47638,15435,76286.98138,190327109.4
795,29364,2270,80794.81501,90356291.39
796,59581,25991,103616.0326,406347175.7
797,59519,11114,97021.74498,317991628.1
798,29362,1706,59312.92236,98889468.59
799,59469,12350,66553.51603,131641080.1
800,58840,26246,106999.6225,245979144.9
801,58809,12199,87107.27816,138111067.6
802,58802,11851,81376.32707,191297325.9
803,58791,18417,66794.11199,85051343.32
804,58739,11604,58165.60503,64996690.75
805,58675,35201,70568.88931,173995018.4
806,34431,20467,141261.6741,468448076.6
807,29361,923,44878.56393,59355716.95
808,38559,1141,25127.84417,20606301.82
809,38518,41231,115752.323,276547861.4
810,29358,3198,54526.27882,61949830.11
811,29356,1791,41154.47909,44188577.73
812,29355,1013,37105.05668,34523147.36
813,38325,470,24839.35948,22078565.81
814,29353,1659,43920.0209,55919765.79
815,29352,2488,59209.86043,90043429.35
816,29351,2123,64999.41149,155777096.9
817,29392,5009,42149.15227,84942745.59
818,29345,3683,102982.0592,210282031.9
819,29342,4197,79648.07152,109399505.5
820,29339,6151,30774.50738,47590375.59
821,56428,2456,33022.49637,21561715.29
822,29336,6400,43585.45428,47537009.98
823,56427,2747,13344.41169,11015743.17
824,29331,5914,91467.47125,104002362.8
825,73252,7959,76801.73689,80052933.36
826,72587,3958,65090.72489,104810669.2
827,72582,1550,41466.98698,33039582.93
828,26899,4217,67138.55908,207087875.4
829,72581,9135,34015.98715,35959593.79
830,72574,11758,96105.40672,126040861.9
831,72820,7021,69472.68008,138778422.4
832,72539,1533,64126.48887,122031834.3
833,72818,6355,90832.49592,178874737.2
834,72534,2124,91610.1597,143024051.1
835,72531,3719,81367.08432,139517322.1
836,26871,35107,97111.97863,327748894.4
837,72805,8890,48088.54335,77641205.72
838,72800,10545,40393.4064,46175942.73
839,26759,7006,77542.80959,136505999
840,26736,12692,139510.219,444052635.3
841,26849,2110,42993.30588,66429509.83
842,26845,1613,31475.60825,42329314.3
843,26844,3698,79158.4803,218484809.1
844,26842,10538,87619.50006,141414416.4
845,26831,7577,96921.10351,285024248.4
846,26826,15506,83371.09077,225792444.5
847,26817,17236,100225.9376,285709543
848,26810,19845,89636.80327,310955497.9
849,26683,13101,87745.63671,341942631.4
850,26676,12512,83699.14377,234141223.3
851,42929,35018,82525.33536,189514968.3
852,59457,30323,79516.46158,197234459.4
853,59439,16791,42144.49657,58005362.23
854,58730,20953,69351.55248,144730778.2
855,58239,46772,69464.45282,144261307.9
856,51399,18043,47830.77885,69137258.49
857,51519,14903,56554.80762,100726557
858,51515,19569,84956.33576,169979991.3
859,51491,27004,94292.95866,173244261.4
860,51503,27534,50573.43848,97445284.15
861,51570,18969,99339.27356,267993969.6
862,58285,31206,51922.281,67550808.41
863,58300,27945,58610.78456,80854472.36
864,58332,28062,40404.68093,48557168.82
865,58256,30532,86028.96028,148105586.6
866,53819,19770,77424.50196,126837022.9
867,32609,13210,66346.2691,119504948.2
868,32602,19308,93042.73635,203918274.8
869,32584,39812,71331.08729,158158005.2
870,32457,35644,100205.964,280191414.7
871,32289,9908,50980.4656,96436292.35
872,32278,16126,65593.39428,89863775.39
873,32257,45531,76341.53055,157669964.1
874,32139,14894,69284.56269,106911622.2
875,32130,20511,62920.2416,109275930.2
876,32120,19861,43432.26706,63301883.43
877,53804,14056,82441.42493,195978597.7
878,53619,4408,31596.93257,16253461.19
879,53604,24561,65377.29191,120371800
880,53579,2539,42312.17253,22625718.02
881,53578,4232,38090.12629,32594529.9
882,53562,3774,36793.22412,41767305.21
883,53577,6263,60612.15086,88854356.64
884,26907,1488,44879.02081,73606782.26
885,26906,1540,38675.26405,78698443.59
886,26904,2711,55114.59383,152480942
887,26903,4304,61534.07904,151165463.7
888,38322,516,33592.35271,41452405.12
889,21789,3511,70970.55947,159023623.7
890,21787,1485,61010.45195,94124391.52
891,21782,918,59500.77126,66178729.62
892,38319,1874,40701.91853,57297254.17
893,21781,4138,66397.19226,88268304.19
894,26689,11216,77229.1989,214126367.2
895,21756,1874,51537.484,136680245.2
896,21755,3504,51351.25602,87172757.91
897,21745,8841,66972.82076,128335545.6
898,21734,1205,57484.79003,106813676.3
899,21727,1441,45133.43284,83095638.17
900,21649,1080,45929.23391,45586620.22
901,21647,1750,35036.42805,31229819.98
902,21646,743,43234.07549,51279788.98
903,21644,2311,63247.80918,88566122.73
904,21529,1061,25548.57082,20441350.06
905,29328,6337,96745.98945,280139385.8
906,29323,8072,75173.45508,175189423.8
907,29320,8175,94667.47701,300815957.5
908,29313,10075,80834.04826,154007615
909,27356,21131,120400.5782,274768699.3
910,21714,2846,49538.52464,83396361.41
911,21712,467,47313.71693,34350413.53
912,21710,786,42929.01049,55594667.27
913,21524,651,40020.80756,38539944.26
914,21706,11424,97951.13546,298078987.8
915,21702,5056,73224.09045,175019692.5
916,21509,16670,28094.55534,31535347.87
917,38387,1819,68191.26054,104603950.6
918,21386,1175,46163.14987,89054013.89
919,29699,7065,71274.93998,175251887.9
920,29683,11360,131237.9971,446231230.9
921,63930,1552,30654.58598,39737522
922,63927,4326,33390.78423,41637211.8
923,74746,3091,43176.72802,72521859.17
924,63928,2603,82438.45827,68224395.63
925,29646,6321,96451.52496,356945841.6
926,29640,18845,176693.128,656803204.8
927,63937,2307,74321.84858,62584108.99
928,63897,9105,98456.95753,143776116
929,63931,2311,67783.10122,151617318.1
930,63916,4002,114187.4375,123694818.6
931,63936,1798,52063.11766,39482123.92
932,74744,2221,91863.353,127673772.9
933,74736,6910,112984.2389,207018771.1
934,74749,2090,54670.69605,96779726.67
935,74731,11320,111500.3091,253367870.7
936,29614,21285,138362.4807,562081044.5
937,75399,2270,36637.12316,14648083.26
938,75242,5225,60278.19708,68428103.99
939,74638,2893,68581.25457,73748366.97
940,74632,6194,80999.96033,112182001.7
941,74635,5764,94137.08726,126904638.9
942,21388,1489,50176.30197,98942290.33
943,74626,12032,114145.114,151075037
944,74535,5750,81318.25926,135122959.4
945,74545,3683,61170.61445,82094440.16
946,74544,3380,38322.20572,39933273.03
947,74538,5091,61983.98986,71543687.51
948,75378,8693,57436.99837,77714415.7
949,75394,2772,42569.60804,82642647.55
950,74532,6259,109627.0443,128308619.6
951,74523,36710,159815.4691,253506843.1
952,75328,7835,55029.52867,85680505.77
953,74586,4764,90939.76857,162589426.8
954,74541,4129,64209.14605,74272892.84
955,21261,1192,58314.3051,55640981.27
956,74599,3566,48932.50833,59631254.21
957,74592,4104,62364.37803,95841106.01
958,74589,5216,74315.09327,108006142.1
959,74594,3757,78563.20788,113015413.2
960,74564,32295,112392.2861,254536598
961,74597,2924,55543.2819,77755879.63
962,53507,1747,22338.2211,14118252.59
963,74579,4513,56915.44379,72751280.36
964,73489,2352,62484.87022,88218492.37
965,53489,17080,54584.11072,101323989.5
966,53474,26862,73854.34859,156959075.4
967,53424,15838,58613.98704,82053119.17
968,53501,10809,68186.6866,142818580.9
969,53343,19475,61150.82588,123284431.4
970,53340,23554,58769.01687,86431386.55
971,53359,26408,98176.74617,172933789.8
972,53913,17619,78614.95111,154796895.7
973,53347,22743,54989.20489,86611161.02
974,53859,36581,55536.3075,89533564.64
975,53332,46272,76020.28998,206463134.4
976,53919,15478,74315.18563,142504799.9
977,53909,19768,111777.8015,251294739
978,52156,12124,118740.4671,234216540.9
979,53937,13135,98272.83025,301922151
980,53925,11403,66570.17507,162929181.6
981,53947,7585,92185.24204,233438181
982,53940,8272,147374.2536,338843746.1
983,53949,4216,88136.88823,234008246.7
984,53945,8661,117749.5163,365359525.7
985,41334,41462,78803.55084,214391402.1
986,41379,15516,59036.99244,156338684.3
987,41366,19084,59304.1817,122572731.5
988,41372,14966,73993.42731,170230245
989,41363,22197,88851.03945,182060298.5
990,41352,32017,76694.56627,140473989.6
991,47877,50792,67985.60353,172975832.6
992,47918,29593,48632.95041,113340136.6
993,47647,12545,57715.47069,149528087.3
994,49191,13434,72497.23306,124778263.4
995,49179,9495,97225.68632,268100403.4
996,49163,12813,116366.5398,297303061.9
997,49152,15033,79653.59086,271338567.4
998,49143,14419,102912.1233,257501881.5
999,32361,12995,75311.33547,186003276.6
1000,32339,24894,77890.49674,226853826.3
1001,32312,25515,68230.37192,173776036.8
1002,47509,6526,45568.38489,77062805.18
1003,47506,27228,66403.27934,111775286.3
1004,47475,37333,75741.65321,162823320.9
1005,47661,11940,72272.09298,141324615.6
1006,47608,33002,92760.0802,250030920.9
1007,47665,8712,77145.25498,143467181.8
1008,47652,10077,70926.90598,206125067.2
1009,21739,1819,26593.01881,33959616.23
1010,47589,8291,66596.47755,158046328.1
1011,47546,13810,89721.40953,229705739.1
1012,47551,12625,73848.75674,159740523.5
1013,21641,3560,45763.99094,58943054.79
1014,47533,47475,100208.1398,255508493.8
1015,47574,32784,99531.00396,299960822.4
1016,47559,10220,83839.62495,200559588.1
1017,59939,15077,114743.8831,301882249.3
1018,59929,25962,139046.0112,588077612.8
1019,59909,11454,87447.13838,177767216.7
1020,59846,28591,150124.5664,493887198.7
1021,59602,10666,122755.2246,407543731.5
1022,38829,2217,42957.38921,73121565.79
1023,38828,2808,70397.88221,135985257.7
1024,73467,1890,46250.18039,48639218.05
1025,73499,1359,58230.82698,42129909.19
1026,73488,1663,60325.90193,70109434.95
1027,73495,1931,68628.60831,72392552.53
1028,73497,1852,53418.6489,41164298.11
1029,73485,4517,93427.43184,157528369.2
1030,73479,23714,122441.5596,295385355.2
1031,73494,2673,70418.82397,95262662.04
1032,73486,1797,58305.43261,53070924.4
1033,33175,14979,77407.78681,133101111.3
1034,74417,4931,81366.48226,125914355.1
1035,74405,12026,84842.6544,145203189.2
1036,71549,6871,43308.71046,45674824.6
1037,26629,13701,126954.7463,357268166
1038,31246,10154,63828.10696,116319282
1039,71364,27002,50778.53189,65193992.11
1040,26489,928,28044.92325,30146106.3
1041,28879,7628,66993.78599,154569061
1042,28876,15270,69456.77205,174983729.8
1043,28870,12244,148920.0841,276283591.3
1044,28865,18099,99730.59739,201501322.5
1045,28832,29539,88274.66643,187719373.4
1046,38327,662,27161.58563,31088332.82
1047,27726,9311,111118.1709,222125096.3
1048,27721,14606,66955.73877,91664459.66
1049,27711,30365,134715.9291,410769538.7
1050,38527,8229,90734.66751,104515763.3
1051,28844,30011,71604.44115,166185379.8
1052,28816,32449,90423.68148,225485986.1
1053,27801,6197,91158.06702,280589091.7
1054,27798,15925,95370.09677,345996446.1
1055,27777,30450,117743.9283,383739439.1
1056,27809,7015,51706.39024,101046034.4
1057,38329,1221,19416.20639,12336094.24
1058,27804,7063,77794.66694,236558265.9
1059,27793,18920,89154.67325,245627523.7
1060,26802,22642,108597.4631,341292467.5
1061,38324,1784,23022.19165,17662590.42
1062,26670,11436,107071.5094,415902447.3
1063,73466,4700,70973.42892,94277702.27
1064,73463,5845,80425.30432,88896123.24
1065,73469,2202,50607.41797,41450729.88
1066,73450,7908,128819.487,276664282
1067,73441,11951,113073.5844,177534641.9
1068,73547,10627,57962.22841,79335541.91
1069,26931,9235,94249.07838,319691775.8
1070,76779,668,33131.66064,6679352.298
1071,26789,34071,77848.37884,195108079.2
1072,26655,22087,112957.76,501899885.3
1073,26639,12713,111859.1795,232969180
1074,21526,511,19755.16641,19364317.94
1075,21409,2676,41608.69729,63700425.11
1076,21371,570,41246.92461,52911125.45
1077,37633,848,22295.90965,19756009.49
1078,21369,1228,58509.37685,123379992.7
1079,25999,501,19886.01797,20595169.34
1080,25997,904,26722.85983,21030231.13
1081,21274,945,61603.40067,126884962.7
1082,25996,1392,18688.84629,19382355.04
1083,21258,2123,60825.16403,109010949.9
1084,21256,2424,52815.56132,75365127.8
1085,74747,2917,63536.43801,132187207.9
1086,74740,4931,53875.82356,103355675
1087,74743,4200,50293.31912,65773213.84
1088,74722,17773,115639.6488,329176523.3
1089,74706,6378,62563.5361,111910233.5
1090,74864,2799,34146.91989,38732955.71
1091,74838,4486,62664.20739,103164614.3
1092,74850,4028,44738.42247,87267300.96
1093,74842,5746,53431.03123,114976083.8
1094,74834,5927,57233.96658,109884909.8
1095,74865,1541,26591.19009,19148249.15
1096,74821,23133,85183.54147,146645254.7
1097,74928,2034,31962.24201,41388968.22
1098,74855,4860,44463.54922,45053620.82
1099,74862,1365,17215.31126,11429352.37
1100,74847,5173,39892.4436,57071241.54
1101,74869,2948,24916.87973,19615572.18
1102,74867,1823,44749.41892,37644650.18
1103,74858,4836,52515.589,53717173.64
1104,69242,8218,36696.89892,35862591.03
1105,69231,7985,31295.86648,26139055.58
1106,69254,3441,28537.66974,15911597.98
1107,71120,6398,37407.9285,29978551.36
1108,75395,2428,20860.88612,21060060.62
1109,71263,18327,64817.33279,99328588.13
1110,74639,1640,54308.11893,75663133.28
1111,26579,563,25300.89634,22553129.53
1112,26553,4551,97236.68221,217541132.3
1113,75397,2909,26802.70128,21847432.14
1114,75382,7781,42480.75565,43962377.99
1115,75365,22073,82284.44318,137233750.8
1116,33333,3,6001.327855,1059020.695
1117,74676,3883,40373.03334,41513359.98
1118,74670,4900,89959.52645,88851795.53
1119,60310,0,520.6606496,17177.89369
1120,74679,2084,29780.54129,30005786.03
1121,74214,5629,90606.89364,192266397.8
1122,75385,2987,51899.7769,59048440.34
1123,75389,3123,62143.10183,116803181.2
1124,74677,2419,61697.09108,76176541.1
1125,74238,4618,76668.012,124671031.2
1126,71297,2644,28617.62048,38769689.13
1127,71296,4935,28569.15547,35312987.61
1128,71292,3674,28432.09971,19672007.99
1129,74575,5819,129127.1114,247975712.7
1130,74572,5161,141755.022,211638651.7
1131,74673,3739,98210.25173,188087624.4
1132,74595,1745,56576.47774,73624485.3
1133,74547,2981,51806.55242,63509056.9
1134,74549,2044,43706.36224,63991549.47
1135,74542,2377,66967.12292,116919159
1136,74613,22513,115568.7097,158755979.7
1137,74420,3656,55815.75074,88155370.8
1138,74629,8969,84921.65142,96376106.62
1139,75335,2143,34913.99127,42261232.94
1140,75323,9668,82442.92808,241544298.2
1141,21643,2634,45561.98511,61998743.46
1142,27339,2724,43949.35214,74467957.21
1143,27337,2925,56657.93166,105474109
1144,27330,3103,89671.96266,158905080.4
1145,27313,9130,122573.8567,228475805.2
1146,27308,10213,145658.3712,479677208.6
1147,27299,14573,90574.7627,210540153
1148,27283,26656,96342.80828,197272779.5
1149,27246,1314,53128.66648,84841051.38
1150,74426,2109,77146.78009,114491707.4
1151,74424,3037,56487.16233,54785742.14
1152,74423,4701,82004.43789,127573027.1
1153,26203,15764,82998.91765,329621365.8
1154,26197,13665,107827.4106,483880959.5
